name,title,description,creator,youtube_url,template_url,date_posted,resource_url,id
17 Nodes Automation,The Only 17 Nodes You Need to Build Anything in n8n (real examples),"This video by Nate Herk | AI Automation demonstrates a complete automation system built with 17 essential nodes. The tutorial covers practical workflow components including schedule and event triggers, subworkflows, code nodes, split/aggregate functions, HTTP requests, loop processing, AI agent integration, and Google Sheets connectivity. It details a modular design with real examples and robust error handling. A free template is provided via the free school community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=D9MIGseFB3g,,2025-11-25T13:49:16.000Z,https://www.skool.com/ai-automation-society/about,D9MIGseFB3g
Nano Banana Pro Workflow,Build ANYTHING with Nano Banana Pro and n8n,"In this tutorial, Leon van Zyl demonstrates a complete workflow integrating Nano Banana Pro for high resolution image generation and editing within an n8n environment. The system details the process of acquiring a Google AI Studio API key, configuring Google Cloud projects, and setting up HTTP and form nodes. The workflow converts images to/from base64, supports multiple image input for combination, and offers advanced image editing with consistent character rendering. All workflow resources and the free template can be accessed via the provided community link.",Leon van Zyl,https://www.youtube.com/watch?v=va1cKqcwhlk,,2025-11-25T10:40:45.000Z,https://www.skool.com/agentic-labs-12,va1cKqcwhlk
AI Agent Masterclass,n8n 8 Hour Masterclass: Build & Sell AI Agents (Automate Anything),"This 8-hour masterclass by Jono Catliff dives deep into building and selling AI agents with n8n. The video details step‐by‐step workflows including form triggers, Google Sheets integration, Gmail and Telegram automations, HTTP requests, and vector database setups for retrieval augmented generation (RAG). It also shows how to use code nodes, memory, and webhooks to create autonomous AI agents—all demonstrated with a free Gumroad blueprint template.",Jono Catliff,https://www.youtube.com/watch?v=BWbwwO2JWVE,,2025-11-27T18:22:40.000Z,https://jonocatliff.gumroad.com/l/fpbtu,BWbwwO2JWVE
Agentic Workflow Sharing,How To Share Agentic Workflows in 3 Mins (3 Easy Ways),"Nick Saraev presents a complete system to deploy and share agentic workflows from a local setup to the cloud. The video details three methods – using GitHub Codespaces for a one-click cloud IDE experience, duplicating the workflow through file and repository copy, and traditional GitHub repo sharing – to allow collaborators to run preconfigured automation. The solution organizes directives and execution folders while integrating AI agents (e.g. Claude Code) for automation tasks. Free template files and step‐by‐step instructions are provided via Maker School resources.",Nick Saraev,https://www.youtube.com/watch?v=Zo4uGYna4Io,,2025-11-30T06:45:02.000Z,https://docs.google.com/document/d/1s...,Zo4uGYna4Io
Agentic Service Automation,building a service business the LAZY way (Agentic Workflows),"This system automates a digital service business through a single n8n-powered workflow that orchestrates proposal generation, automated onboarding, lead scraping, campaign creation, and intelligent reply management. Integrating APIs for tools such as Apify and Anymailfinder, it leverages AI agents to process call transcripts and generate personalized cold email campaigns. Creator Nick Saraev demonstrates an end-to-end solution to replace manual processes with agentic workflows in a cold email agency.",Nick Saraev,https://www.youtube.com/watch?v=Uj-1we7Rew4,,2025-12-02T07:56:43.000Z,https://leftclicker.gumroad.com/l/agentic-workflows,Uj-1we7Rew4
OpenAI AI Agent,OpenAI Just Leveled Up n8n AI Agents (here's how it works),"This n8n workflow leverages OpenAI’s Responses API to build an AI agent that performs built-in web and file searches. The system uses a no-code setup in the chat model node (v1.3+), configuring API keys, vector store IDs, filters, and domain options to enable dynamic data retrieval from online sources and document files. Nate Herk details step‑by‑step integration, pricing insights, and the technical nuances of this innovative AI agent.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=lokbsA5VXOk,,2025-12-03T14:37:05.000Z,https://www.skool.com/ai-automation-society/about,lokbsA5VXOk
SEO Automation Suite,3 AI SEO Systems Every Business Needs (free templates),"In this video, Ben AI presents three focused AI SEO automation systems built on a workflow platform. The first system performs SEO research and content generation using API-driven agents (including Google scraping, competitor analysis, and image generation) integrated with a custom Airtable front end. The second system automatically creates dynamic SEO reports using Google Analytics, Search Console, and Slides, while the third generates detailed SEO audit reports in PDF format. A free template is available for easy implementation.",Ben AI,https://www.youtube.com/watch?v=TGBY7bGYoJM,,2025-12-04T10:46:48.000Z,https://c.benai.co/3asae-free,TGBY7bGYoJM
AI Voice Receptionist,I Built an AI Voice Receptionist with Vapi and n8n MCP (free template),"This system is an AI voice receptionist that integrates a front-end voice agent built with Vapi and a back-end workflow orchestrator via an MCP server running seven distinct workflows. The workflows handle CRM lookups, booking, updating, and cancellation of appointments, as well as call logging and customer support handoffs. The system leverages conditional logic, tool-based triggers, and a detailed system prompt to guide behavior. Created by Nate Herk, it comes with a free template accessible through his community resources.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=y-cq_Qo4zVo,,2025-12-07T16:52:52.000Z,https://www.skool.com/ai-automation-society/about,y-cq_Qo4zVo
Doc Data Extractor,"Extract Text From ANYTHING Using AI + n8n (PDFs, Images, Audio, Google Docs)","This detailed n8n workflow by Jono Catliff automates the extraction and structuring of text from a wide range of files including PDFs, images, audio, video, and Google Docs. The system uses a Telegram trigger with switch statements to determine file type and dynamically routes the flow through built‐in extraction nodes and AI agents. It leverages OpenAI for OCR and text analysis, Google Gemini for video analysis, and integrates with Google Sheets via a split-out node to standardize JSON output. A free blueprint is provided to replicate this complete automation setup.",Jono Catliff,https://www.youtube.com/watch?v=pXDgpYyEkeM,,2025-12-13T17:58:18.000Z,https://jonocatliff.gumroad.com/l/pcylrt,pXDgpYyEkeM
Daily Ops Brief System,GPT 5.2 is out in n8n and its CRAZY (full breakdown + Demo),"Rory Ridgers demonstrates a robust workflow built entirely in n8n that integrates data from multiple sources—CRM, Slack, Google Sheets (emails and operative context)—to generate a daily operations briefing using the GPT 5.2 AI agent. The system aggregates data via API integrations, merges it into a unified JSON payload, and then passes it into GPT 5.2 with a detailed prompt for advanced reasoning, coding, and HTML formatting. Critical alerts such as high-value deals and security reviews are flagged automatically. Free access is provided through his prompt library on Skool.",Rory Ridgers,https://www.youtube.com/watch?v=M4Yff-l-yo8,,2025-12-13T17:59:30.000Z,https://www.skool.com/n8n-mastery-8139,M4Yff-l-yo8
Chat Hub Workflows,n8n's New Chat Hub Release: What You Need to Know,"This video details a specialized n8n system called the Chat Hub, which acts as a unified AI chat interface similar to ChatGPT or Claude. The workflow connects multiple language models – including Jina AI – and enables real-time switching between them as well as integration with custom automation workflows and AI agents. The technical walkthrough covers setting up the interface, model selection, and connecting custom agents, all presented by Nate Herk. Free template and resource details are provided via his free resources link.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=jx-yvSRLKrA,,2025-12-15T16:01:16.000Z,https://www.skool.com/ai-automation-society/about,jx-yvSRLKrA
Client Onboarding System,I built another AI Agent in 2 hours (and got paid $2600),"Creator Nate Herk demonstrates a full client onboarding workflow that automates CRM entries, follow-ups, and notifications. The system is triggered by a payment webhook to create an entry in a Google Sheets CRM, sends personalized Gmail messages, and notifies a team via Slack before escalating to human follow-up. A dedicated AI agent using an OpenRouter Claude Sonnet 4.5 model generates a tailored welcome email based on form data. Free template and resources are provided via his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=bxGE_LXPyAU,,2025-12-17T15:01:23.000Z,https://skool.com/ai-automation-society/about,bxGE_LXPyAU
Business Audit,Audit any business in seconds with this system (template available),"Creator Rory Ridgers demonstrates an advanced auditing system built on n8n that autonomously analyzes any business. The workflow integrates Explorium MCP for enriching company information (location, revenue, employee count, tech stack) and utilizes Tavly search/extract tools to collect additional online data. An AI agent powered by GPT 5.2 then processes these inputs to generate detailed business reports with tailored AI automation recommendations. The system is provided with a free template for immediate use.",Rory Ridgers,https://www.youtube.com/watch?v=U21_fEsm3YI,,2025-12-17T19:48:13.000Z,https://www.skool.com/n8n-mastery-8139,U21_fEsm3YI
